-0.610785087806573,-0.624948393829153,-0.624864283612121
-0.582865148667588,-0.589726113402642,-0.590105860820911
-0.612094824388435,-0.620952783877423,-0.620854341044586
-0.56993976594686,-0.581284383538213,-0.581247626841807
-0.592797601037171,-0.575851371536805,-0.577244165275709
-0.594263789038738,-0.613842570874607,-0.613977914683159
-0.61153933799111,-0.625613205996332,-0.625424325273529
-0.587542870332328,-0.594082033792829,-0.594102813879883
-0.60336277246845,-0.609413493949783,-0.609397485318778
-0.638494328933784,-0.598887282631665,-0.598834415264686
-0.593523105539662,-0.593325385684508,-0.593389762907479
-0.542326757031293,-0.547015245016206,-0.547036273864083
-0.599803390762912,-0.615786898287137,-0.61581592933188
-0.568047365660736,-0.579285489563931,-0.579260183634614
-0.587110687499973,-0.585409945010059,-0.58561781336345
-0.622955764851855,-0.623762254506393,-0.623509079424122
-0.568747770212295,-0.572672263785855,-0.572669506622812
-0.640865385654659,-0.632293264026011,-0.631869621448211
-0.578982958283593,-0.585097166129924,-0.585096487226415
-0.632072486302126,-0.61890142630999,-0.618899146720244
-0.626166297397225,-0.620520419376652,-0.620878873901368
-0.644209313575356,-0.635440565075399,-0.635458857876197
-0.574818812958102,-0.58000739863932,-0.579926977855284
-0.591174266190786,-0.60307734221284,-0.602953145914844
-0.586117946170908,-0.602026326623573,-0.602060770692249
-0.602054709873414,-0.597898634328155,-0.597956509755859
-0.603118955987086,-0.601939112747864,-0.602188425780028
-0.582445580169873,-0.590621015026013,-0.590621019938462
-0.568673462107192,-0.59222573023397,-0.592209745627548
-0.601336664877609,-0.602079441882213,-0.60206201345386
-0.612447098942257,-0.614991178479329,-0.614909346142853
-0.59596175673046,-0.585529801408915,-0.585530146717561
-0.592349143876432,-0.604594769471046,-0.604586587493011
-0.598561308472515,-0.600187377565036,-0.599749813386613
-0.600293266802929,-0.594188158765641,-0.594301126216386
-0.587319137016694,-0.5774113530535,-0.577500840206929
-0.608814695456817,-0.621761095570984,-0.621765747744019
-0.648530491097084,-0.622456616422779,-0.62283974593492
-0.607348682092906,-0.608118344588555,-0.608158155649482
-0.608016179345753,-0.616026195243519,-0.616155391970844
-0.589395518222888,-0.595812009344514,-0.595809260468135
-0.586403414368522,-0.601710421055572,-0.601735877866307
-0.601576185884646,-0.601377911239662,-0.601388229458451
-0.61545559212618,-0.610246274427256,-0.610310041471239
-0.640212865940184,-0.635866781354767,-0.636044018988022
-0.593381123075893,-0.599452343988713,-0.599465718866552
-0.610057469120416,-0.606234774448341,-0.606208290641828
-0.611354897016109,-0.604520114795504,-0.604613149315433
-0.629699953217663,-0.619480720527386,-0.620352854593813
-0.615029998375845,-0.623768586780118,-0.623800558800556
-0.632684460283322,-0.623180789190509,-0.62317926605185
-0.584330545497742,-0.592030903617515,-0.591978462531587
-0.606438361608751,-0.609821300907517,-0.610112039915395
-0.598621003654981,-0.605047538793003,-0.605042798620638
-0.547929357890923,-0.552662685123788,-0.552616066552846
-0.578807997758335,-0.569006844275769,-0.569054055366231
-0.577420334178503,-0.589817615875867,-0.589041117130514
-0.6175701232388,-0.633435516205455,-0.633428510790891
-0.591387331769792,-0.583915409559069,-0.58394645494358
-0.630584799767321,-0.637962995128772,-0.637953009469488
-0.600318431047891,-0.593966185513812,-0.593925272924037
-0.583695808859342,-0.57822165163313,-0.578156496002753
-0.56203718051931,-0.565099011263991,-0.565064878959825
-0.612382393629936,-0.591538897096647,-0.59137638738769
-0.583246299388875,-0.590622363152103,-0.590648699396004
-0.605919669249836,-0.605941357223779,-0.606162177540484
-0.636880131996399,-0.64104000258128,-0.641061040794231
-0.657095940462785,-0.640022444170194,-0.640080365549672
-0.576124847158337,-0.583566031181544,-0.583717302809974
-0.565137920974757,-0.580287963271825,-0.580120892003905
-0.614385726009641,-0.60691286860481,-0.607046652891191
-0.566800608385624,-0.572747952119131,-0.572938841728307
-0.585550744966389,-0.60039846767568,-0.600788380103162
-0.614530347865008,-0.617811034775135,-0.617456865174257
-0.600891663559277,-0.607158329245879,-0.607156002897868
-0.565713529574177,-0.557119649352433,-0.557071199692527
-0.560091231506002,-0.573068016932015,-0.573137136441624
-0.581779182660852,-0.587940113406071,-0.587864821149926
-0.644636419364715,-0.6403443837012,-0.640333851973337
-0.551228100300763,-0.559810420756786,-0.559339821232597
-0.532680786742221,-0.540350134524306,-0.540346710695285
-0.617586774129798,-0.613409473584445,-0.612777578851085
-0.599067708983646,-0.60364297907238,-0.603688603296761
-0.576932278968661,-0.58173638049152,-0.581713703793665
-0.629368058985509,-0.620091405572146,-0.61972427562339
-0.603594383310439,-0.609641579213747,-0.609487598650966
-0.580220823516714,-0.593145153198983,-0.593012404621757
-0.580498040403493,-0.583791911686104,-0.584041951355939
-0.585088433413433,-0.584074590033607,-0.584059223585691
-0.593664760754836,-0.600610846524349,-0.600577969642203
-0.561311027206011,-0.558812928031044,-0.558748673904425
-0.638896859294019,-0.609437965561496,-0.608775098689895
-0.566571363731212,-0.582754374408697,-0.582534979533854
-0.575291537452806,-0.579558854977117,-0.579624279766439
-0.621469926939751,-0.628629750078386,-0.628626526462859
-0.550253669011491,-0.550424010974102,-0.550675142746817
-0.583624353714075,-0.580932440557033,-0.580917100896976
-0.631352517158071,-0.641863928839895,-0.641845212360468
-0.607100961896201,-0.605629841090725,-0.605616610924308
-0.564854738544058,-0.563332497878428,-0.563337703817986
-0.592323114750023,-0.581859790549658,-0.582055442700732
-0.638272880205782,-0.64085968668027,-0.640759152136535
-0.617131464238387,-0.609108773664351,-0.609094487123429
-0.606270408603004,-0.611045316912951,-0.611082983584587
-0.573577988196055,-0.580289560583221,-0.580247537512881
-0.550849335285444,-0.559989490002389,-0.559908699467337
-0.587969217446474,-0.600291772062807,-0.600316708423847
-0.572499153923537,-0.573430993040058,-0.573421796267444
-0.60957636104002,-0.625444933897215,-0.625386224585239
-0.669789015895957,-0.648329277086932,-0.648320486653545
-0.584404049714935,-0.596953881736773,-0.596978937906959
-0.619048871059485,-0.623949871665172,-0.623947349227759
-0.556860414756422,-0.566911581571923,-0.566880990756271
-0.539337829889292,-0.554001690080931,-0.553891515524577
-0.569730974887077,-0.569067645619763,-0.569104600081001
-0.606582134000221,-0.600217710634886,-0.598919646346995
-0.566294130035451,-0.565176591933649,-0.565151216511966
-0.599136344546895,-0.579961476487076,-0.580397171076164
-0.608778426120099,-0.61639125050146,-0.616323607976553
-0.589528482922675,-0.589555011082678,-0.589560196863404
-0.575870212061953,-0.575929608922278,-0.575322500517043
-0.60705162222699,-0.607232901462547,-0.607062814977868
-0.60431065236494,-0.602985156780589,-0.603138745478968
-0.619143822172495,-0.623876233554972,-0.623874636706687
-0.622628387227069,-0.62071835842778,-0.62071179054509
-0.612780917337551,-0.618797602144231,-0.61874111047942
-0.581333464764354,-0.594722797340002,-0.594572111826977
-0.569447289434077,-0.569019642095929,-0.56910483653907
-0.591914967151475,-0.602928654440945,-0.602934552321037
-0.559847389240484,-0.555244563088062,-0.555222927125095
-0.556469427112323,-0.569562053517473,-0.569521365525824
-0.579647138437333,-0.588614462425352,-0.588631358244356
-0.593243691043313,-0.604322080068761,-0.604365789500718
-0.575892231456931,-0.570399299052331,-0.570955818284405
-0.556905559469347,-0.572228124573085,-0.572242931400623
-0.675802093219777,-0.674507027506867,-0.674493727520663
-0.580588022739592,-0.584740210670206,-0.58475297532797
-0.5853031079819,-0.595377448422954,-0.595065309442037
-0.649276703522721,-0.661059573641709,-0.661056150558775
-0.568906813074014,-0.579789701665126,-0.57971523378952
-0.609156032791803,-0.599791214680429,-0.599643072538706
-0.551781174070506,-0.559311387527056,-0.5593397110623
-0.572450550773075,-0.580335956771164,-0.580275723262563
-0.591379297106933,-0.606056997393275,-0.606071749876346
-0.643761668885023,-0.632246050709495,-0.632220004060719
-0.596793440469429,-0.611387580110479,-0.611401161672594
-0.57913828185137,-0.576967986293067,-0.577136479010928
-0.615555211088038,-0.618579324337296,-0.618627297332829
-0.629232237276088,-0.620329370519648,-0.620317465499383
-0.573279198817683,-0.587651961941495,-0.587651158500322
-0.594396086563381,-0.599035715816717,-0.598987296314886
-0.576572478838494,-0.586851097994631,-0.586808854742019
-0.575746861456426,-0.588526383640163,-0.588407723112096
-0.600101571238494,-0.592406236106818,-0.592733238024433
-0.621324224049044,-0.6143917348612,-0.614657601581155
-0.573377913131742,-0.582748203774866,-0.582656093192525
-0.644602425822311,-0.645316941754567,-0.644930110738718
-0.580539436223751,-0.608062916429576,-0.608041837023164
-0.574491235317309,-0.57718108458556,-0.577139210864037
-0.588766163171409,-0.584690569594799,-0.584402936612802
-0.577231796924216,-0.594002844169956,-0.593953543193021
-0.623000285821959,-0.621259420735073,-0.621274070578161
-0.612858336786137,-0.609383196617495,-0.609388215040901
-0.613225141324283,-0.6085029262923,-0.608609490846173
-0.612342265827101,-0.594221893867813,-0.594234329492778
-0.617133009817828,-0.621476671757575,-0.621488113365673
-0.635353650717044,-0.623457129639105,-0.623083796811412
-0.602000965535434,-0.596423118502216,-0.596452065020972
-0.600632480928614,-0.600925096672573,-0.600728645733415
-0.579202198171728,-0.5779799393678,-0.577980815166063
-0.548515217269283,-0.552239435936147,-0.552219315143251
-0.567821629757059,-0.564272757688055,-0.564273225201018
-0.626238648842709,-0.637307820646776,-0.637306351199803
-0.635889202498924,-0.627449393742212,-0.627304960867701
-0.586675009181051,-0.582539026439549,-0.58253811030644
-0.606943122214605,-0.614831754666861,-0.614410728678345
-0.639925952753148,-0.651121483492823,-0.650256741336802
-0.573552356758216,-0.576178254265988,-0.576313984690384
-0.57185981645298,-0.575077592418604,-0.575068614160154
-0.612166297056106,-0.626990892768675,-0.62698346340769
-0.554876116900376,-0.541055398038531,-0.541103170010693
-0.580121207809599,-0.563387998492209,-0.563187656122926
-0.593273784604501,-0.608558331643544,-0.608544072514319
-0.567900395258619,-0.588461561722147,-0.588328305079808
-0.60606221878438,-0.606309945300402,-0.606508279577863
-0.539021726787613,-0.560952365492596,-0.56100183983591
-0.586386529052179,-0.589413309035999,-0.589548347719485
-0.582605609857895,-0.575588630484341,-0.575725154422535
-0.576156314883169,-0.575433882289728,-0.575412513670756
-0.546106040496759,-0.554479677677311,-0.554479507001935
-0.594465535351481,-0.614764493534129,-0.615382392746447
-0.567468142191377,-0.576597243176257,-0.576009932591323
-0.570786184523599,-0.578753581624001,-0.578853703573095
-0.586378982733582,-0.59256579813334,-0.592570487029159
-0.563326393465742,-0.557038724154562,-0.557044526445041
-0.598138463193671,-0.601060887705264,-0.600556943220136
-0.557830936223131,-0.581056237008112,-0.581042072034913
-0.605104273152,-0.601185261850729,-0.60117087697913
-0.58783592945097,-0.592216332076894,-0.592303538111436
-0.623998482306586,-0.62058581113858,-0.620723304906726
-0.545763921681203,-0.559149326166002,-0.559224361252812
-0.611348046747352,-0.621579130130168,-0.621455698039336
-0.625987021988949,-0.613451664180437,-0.613130541302357
-0.603307339270332,-0.615423334640747,-0.615401921128779
-0.571386716907507,-0.577200167027492,-0.57722512186907
-0.568132011666535,-0.568951598028821,-0.568997676898868
-0.623388486724863,-0.635925961480171,-0.635911206485245
-0.592938833143996,-0.584221864458427,-0.58458467143311
-0.640494547490035,-0.60197348138212,-0.601394251065191
-0.600983544606554,-0.590176332967527,-0.590013111377787
-0.624037805813345,-0.626787971009732,-0.626465227081027
-0.557931493234185,-0.57043906243425,-0.57048336984549
-0.557618283405201,-0.588357989955708,-0.588370080022864
-0.605705390166335,-0.623365508416124,-0.623424829650404
-0.656267859947107,-0.645279646082507,-0.645356273103172
-0.586696909974203,-0.596633701437029,-0.596522681788897
-0.569161703247332,-0.578384115946488,-0.578384549928899
-0.582447380957781,-0.584042498666883,-0.584084692675919
-0.564526772086914,-0.575167679440138,-0.575116198320679
-0.601534653470643,-0.606493950288894,-0.606719713302688
-0.584071662464751,-0.597099815864234,-0.597087342900054
-0.593148593477224,-0.60556854786598,-0.605564518843274
-0.600091936024474,-0.607893666535516,-0.607878100387273
-0.604559103211534,-0.606598782784296,-0.606584002406451
-0.599312139188167,-0.592696303262247,-0.592730719720714
-0.5899348742852,-0.590357541992576,-0.589668704988489
-0.60534046318577,-0.611589281785914,-0.611505682432289
-0.583013365085686,-0.587366766060403,-0.587605352037233
-0.553959978777718,-0.55276463840927,-0.552983798249358
-0.589296540330568,-0.590098403617877,-0.590680001662243
-0.578366318169739,-0.572562756498199,-0.572510119888441
-0.601781041578323,-0.581856887825792,-0.582829852313289
-0.600814494174612,-0.601386662412467,-0.601125807198171
-0.576880235562319,-0.599454444282483,-0.599517673357665
-0.598539937094201,-0.598090268265562,-0.598037745830321
-0.58822141834278,-0.581690241538416,-0.581689488076363
-0.576049196132671,-0.590161791198632,-0.590259391216873
-0.599262344487933,-0.610534081458945,-0.610557267357675
-0.623355670092186,-0.625829224135456,-0.62575318200982
-0.597344050406071,-0.596382387712823,-0.596413467661724
-0.584098186373554,-0.598971146874894,-0.599081819860008
-0.635381083381745,-0.639141034119608,-0.639133955472583
-0.561664184311171,-0.570196669672794,-0.569600391511758
-0.573640114715547,-0.582439163496128,-0.582434451242469
-0.627863987227117,-0.634009714341736,-0.634105874470255
-0.600012480170757,-0.593302177413383,-0.593727254889967
-0.601273455917532,-0.597762784329534,-0.597784920696216
-0.603772390619977,-0.603534245979674,-0.603212766150779
-0.573427760970294,-0.59353207498318,-0.593362382659115
-0.585087528033125,-0.599894876363598,-0.599946776404549
-0.583758649771737,-0.592817242823566,-0.592887843149685
-0.608194487467409,-0.60695483780033,-0.606951987898996
-0.62589576876621,-0.635305540848567,-0.635326896472054
-0.561049813387856,-0.56154850180599,-0.561552187160359
-0.60251026737695,-0.600189518587706,-0.60018638536526
-0.594446160375072,-0.604987097711337,-0.60497059933305
-0.580496592705663,-0.577282237332035,-0.577114260602226
-0.635517194677347,-0.632461608039468,-0.632466649068695
-0.595690356603985,-0.604344386556528,-0.604259211063033
-0.540744976336852,-0.5484307868305,-0.548502756659031
-0.623352109573238,-0.612472390449916,-0.612616995068026
-0.574594215433324,-0.584492994599732,-0.584505491026546
-0.595432014323969,-0.607454554375769,-0.607345161752267
-0.571178770438625,-0.563942759780226,-0.563943025496598
-0.646969134563418,-0.641892095674031,-0.641660285649162
-0.621817178979317,-0.632330980730115,-0.632115504625675
-0.603545387417642,-0.614184471128461,-0.614197103595596
-0.607549466947972,-0.619037302885281,-0.619029898438067
-0.612219421417931,-0.603194881710498,-0.603341159203393
-0.585698086550763,-0.604661746954586,-0.604406898936284
-0.57447037706705,-0.590050563276913,-0.590045282656855
-0.614616502297427,-0.623869913580967,-0.623794437106577
-0.630576663487055,-0.62790459087012,-0.628001993268632
-0.585536688316625,-0.590473231998169,-0.590529331378046
-0.591301987552613,-0.596808058208311,-0.596675370055253
-0.611915810298953,-0.628287674701507,-0.62814752733062
-0.600029811798522,-0.602856999415062,-0.602754149941507
-0.591257215129715,-0.596289685107364,-0.595842740829237
-0.587847219182866,-0.579228344562863,-0.579289202417401
-0.621129934233274,-0.618995157993272,-0.61900673954457
-0.622736137219267,-0.638775198375609,-0.638542657784374
-0.598729018925526,-0.604362950029993,-0.604312342631385
-0.622566214182084,-0.61311341219189,-0.613185492451629
-0.624922919905,-0.624879750218134,-0.624790821215648
-0.608949135275028,-0.608525535691041,-0.608489940993351
-0.555534984056255,-0.571672628443818,-0.571366973484752
-0.579790292888578,-0.596431107365787,-0.596270512504397
-0.579877087937335,-0.595911621246505,-0.596265095203339
-0.623106193094592,-0.61225138966052,-0.612014941576581
-0.563467553638904,-0.572259735864512,-0.572215332008377
-0.596730394034297,-0.594163290797434,-0.59415990781624
-0.624766920864897,-0.625961116631031,-0.626149871938638
-0.603716471583115,-0.611657787592888,-0.611728128232884
-0.593749417078297,-0.597558678826681,-0.597607530197023
-0.557996968886794,-0.568260953514063,-0.568250032874507
-0.593910884553615,-0.605070422395496,-0.605065520637638
-0.609436562189343,-0.611169975401214,-0.611171850856454
-0.651995393983728,-0.619119784247237,-0.618797848622531
-0.575616935545286,-0.586648939850868,-0.586664849761984
-0.512393357138946,-0.533013928267108,-0.532979370636781
-0.592509016448613,-0.615572940958365,-0.615715733009981
-0.635331918305164,-0.631105048199981,-0.631097850606121
-0.613217985446714,-0.624432453814257,-0.624407499016564
-0.63219684538385,-0.637123161538769,-0.637106280512641
-0.644446470026768,-0.632762847327772,-0.632617840363109
-0.564562077718891,-0.576356393837053,-0.576354245130958
-0.596382083871652,-0.604602418422983,-0.605027277288117
-0.611407054996959,-0.606716539251986,-0.606519512271358
-0.572711928862543,-0.586495038137039,-0.586440354092887
-0.589908033403014,-0.609631083571512,-0.609762188936554
-0.543042279720191,-0.550409158965016,-0.550474115152387
-0.53724157390461,-0.544826995049066,-0.544576035864542
-0.636183715472525,-0.646763134886503,-0.646743562199361
-0.60400661660485,-0.601415508753539,-0.601470000505878
-0.560579725431597,-0.57255749212997,-0.572571974846746
-0.62525641616426,-0.627782321103337,-0.627790735010202
-0.580825896388296,-0.588318072172417,-0.588368312481468
-0.601126792941981,-0.603495425923627,-0.603000226617172
-0.589352823850377,-0.599586144132308,-0.599591807310629
-0.603253809279047,-0.611982385169725,-0.611847822733432
-0.584547694810629,-0.59751160277935,-0.597720185265128
-0.551654778057163,-0.569618773030905,-0.569598004705096
-0.602999463298508,-0.604148987586796,-0.603732407932188
-0.639575973250455,-0.643814416149328,-0.643830524138131
-0.614044197701682,-0.627921551699673,-0.628001314795237
-0.615289347057185,-0.597085568985722,-0.597295809281582
-0.617223017411755,-0.630300320396179,-0.630163589563011
-0.598043644721796,-0.597586312144869,-0.597773740895219
-0.623805775494519,-0.624253774148419,-0.624251110590406
-0.645901214678822,-0.651205666298077,-0.651206708817381
-0.590490185535156,-0.582231593849869,-0.582372245204915
-0.631487324642745,-0.627982119354526,-0.628779148272996
-0.580552628225604,-0.589836928424653,-0.589815815905485
-0.59761876592457,-0.59839991516584,-0.59840740586441
-0.583159034427792,-0.587604688002714,-0.587598349670041
-0.595706196647636,-0.606664996811846,-0.606620617669437
-0.637778080691939,-0.65058945506477,-0.649940136475536
-0.614610300620124,-0.614940644885545,-0.615089482606319
-0.60980182679563,-0.615358560011064,-0.615215215074339
-0.612145852857907,-0.603133201487475,-0.603052527244919
-0.582923883990838,-0.597649319690236,-0.598038081938452
-0.62031812026003,-0.628550067558438,-0.628290823526665
-0.616308667259518,-0.610376752157224,-0.610371830269865
-0.607686608740885,-0.619291097607187,-0.619319422989786
-0.622482543746925,-0.617527495555191,-0.617428471281807
-0.61569757546105,-0.617740236697983,-0.617665317976921
-0.58112774154964,-0.58516070439303,-0.585160674421607
-0.583281281884148,-0.574790624083452,-0.575002720592957
-0.597313063949445,-0.597729845927039,-0.597759213958227
-0.595209252718992,-0.603773468761734,-0.603699489031521
-0.622759573928326,-0.635184156774971,-0.635188570677308
-0.609586706571661,-0.610952538058819,-0.610896930868474
-0.605818318777797,-0.609987047845078,-0.609986992712697
-0.585380136561722,-0.589694535610895,-0.589401263725854
-0.615052973244128,-0.609880905371687,-0.609552255846376
-0.597233354857273,-0.590173164350545,-0.590042430085338
-0.634285683282115,-0.640608081960814,-0.640293281847092
-0.593153037258819,-0.592106722356606,-0.592083861060356
-0.587859134795437,-0.59553253883999,-0.595533073907236
-0.593965991818913,-0.60212508321277,-0.602345966999279
-0.574998623880217,-0.571819357483482,-0.571778406662014
-0.588233687241191,-0.593539736405126,-0.593619569041404
-0.582787631305811,-0.593991917265245,-0.593951198077061
-0.566644485752203,-0.586611307892167,-0.585124047943
-0.584493789551131,-0.582760202714041,-0.58182023060123
-0.61291737330573,-0.614680746744074,-0.614792957364722
-0.569503714234266,-0.585469604448432,-0.585381668314951
-0.623442892462922,-0.613095201682529,-0.612975042051939
-0.607915072101826,-0.591008479841404,-0.591025265939878
-0.627428680909807,-0.621734167181536,-0.621800263232315
-0.606606805543022,-0.609119203615148,-0.609543946501815
-0.583252928467038,-0.588837036497458,-0.588836502227752
-0.623045107084218,-0.601521259329889,-0.601370816517581
-0.585707040776519,-0.584618254685716,-0.58438841903517
-0.605645045222494,-0.602204223037779,-0.60230674445601
-0.603359168630944,-0.610525495989706,-0.610348996200868
-0.574407176987345,-0.584155575008556,-0.584259327752988
-0.589123620877296,-0.589544277790825,-0.58978257739317
-0.572571108670782,-0.572690013342262,-0.572602976544573
-0.605141269285599,-0.606808300227402,-0.60684459439128
-0.602974047650182,-0.612842133292083,-0.612845184445242
-0.580484948333403,-0.590476009025291,-0.590395662916572
-0.574218261750759,-0.582104284662484,-0.582170649680693
-0.566404535978122,-0.575163770886715,-0.575228295789881
-0.589707225070803,-0.60471269031988,-0.604272477407883
-0.612662689045032,-0.608082176969646,-0.60822503086236
-0.604587809149385,-0.610279656846662,-0.610652077028234
-0.616886577743614,-0.615586966583575,-0.615484363201393
